LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Microsoft
Date	2023/11/24
Time	16:46:27.6817073822021484375
***End_of_Header***	
	
Channels	1	
Samples	100000	
Date	2023/11/24	
Time	16:46:27.6817073822021484375	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	1.000000	
***End_of_Header***		
X_Value	Untitled	Comment
9870.000000	0.195036
9871.000000	0.192781
9872.000000	0.190205
9873.000000	0.187145
9874.000000	0.180542
9875.000000	0.181025
9876.000000	0.179576
9877.000000	0.177965
9878.000000	0.174583
9879.000000	0.171201
9880.000000	0.169108
9881.000000	0.166531
9882.000000	0.163149
9883.000000	0.161538
9884.000000	0.157673
9885.000000	0.154130
9886.000000	0.151553
9887.000000	0.148010
9888.000000	0.146722
9889.000000	0.143823
9890.000000	0.141085
9891.000000	0.137703
9892.000000	0.133838
9893.000000	0.134321
9894.000000	0.130295
9895.000000	0.128363
9896.000000	0.125464
9897.000000	0.121599
9898.000000	0.118700
9899.000000	0.115479
9900.000000	0.113063
9901.000000	0.108715
9902.000000	0.107427
9903.000000	0.104367
9904.000000	0.101790
9905.000000	0.098569
9906.000000	0.095670
9907.000000	0.092932
9908.000000	0.090517
9909.000000	0.087940
9910.000000	0.086974
9911.000000	0.081981
9912.000000	0.078599
9913.000000	0.077633
9914.000000	0.075217
9915.000000	0.070386
9916.000000	0.066521
9917.000000	0.064588
9918.000000	0.062333
9919.000000	0.059918
9920.000000	0.057019
9921.000000	0.054281
9922.000000	0.051060
9923.000000	0.049289
9924.000000	0.044135
9925.000000	0.043169
9926.000000	0.038821
9927.000000	0.036566
9928.000000	0.033828
9929.000000	0.031090
9930.000000	0.026903
9931.000000	0.025937
9932.000000	0.023038
9933.000000	0.019334
9934.000000	0.016113
9935.000000	0.012731
9936.000000	0.009510
9937.000000	0.007900
9938.000000	0.005967
9939.000000	0.003390
9940.000000	0.000491
9941.000000	-0.003857
9942.000000	-0.005628
9943.000000	-0.008205
9944.000000	-0.012714
9945.000000	-0.015130
9946.000000	-0.018029
9947.000000	-0.021572
9948.000000	-0.023505
9949.000000	-0.027209
9950.000000	-0.029785
9951.000000	-0.031557
9952.000000	-0.034778
9953.000000	-0.037838
9954.000000	-0.039126
9955.000000	-0.042991
9956.000000	-0.046212
9957.000000	-0.048306
9958.000000	-0.052171
9959.000000	-0.053459
9960.000000	-0.057807
9961.000000	-0.062478
9962.000000	-0.063766
9963.000000	-0.066021
9964.000000	-0.069886
9965.000000	-0.072302
9966.000000	-0.075845
9967.000000	-0.078744
9968.000000	-0.080998
9969.000000	-0.084219
9970.000000	-0.087279
9971.000000	-0.090017
9972.000000	-0.093077
9973.000000	-0.095331
9974.000000	-0.097908
9975.000000	-0.101290
9976.000000	-0.104028
9977.000000	-0.107571
9978.000000	-0.111114
9979.000000	-0.112886
9980.000000	-0.116106
9981.000000	-0.118844
9982.000000	-0.121421
9983.000000	-0.124642
9984.000000	-0.126413
9985.000000	-0.130118
9986.000000	-0.133500
9987.000000	-0.137365
9988.000000	-0.140425
9989.000000	-0.141552
9990.000000	-0.143645
9991.000000	-0.147350
9992.000000	-0.153630
9993.000000	-0.154114
9994.000000	-0.157657
9995.000000	-0.159750
9996.000000	-0.162971
9997.000000	-0.166675
9998.000000	-0.169252
9999.000000	-0.171829
10000.000000	-0.174083
10001.000000	-0.177143
10002.000000	-0.180042
10003.000000	-0.183424
10004.000000	-0.186645
10005.000000	-0.188578
10006.000000	-0.192926
10007.000000	-0.196147
10008.000000	-0.198562
10009.000000	-0.201139
10010.000000	-0.203716
10011.000000	-0.208225
10012.000000	-0.210641
10013.000000	-0.213540
10014.000000	-0.216278
10015.000000	-0.219660
10016.000000	-0.224169
10017.000000	-0.225457
10018.000000	-0.230450
10019.000000	-0.230128
10020.000000	-0.233832
10021.000000	-0.236892
10022.000000	-0.241562
10023.000000	-0.243011
10024.000000	-0.246877
10025.000000	-0.249936
10026.000000	-0.251708
10027.000000	-0.255734
10028.000000	-0.256861
10029.000000	-0.260243
10030.000000	-0.263786
10031.000000	-0.266846
10032.000000	-0.269423
10033.000000	-0.273127
10034.000000	-0.275060
10035.000000	-0.277798
10036.000000	-0.280535
10037.000000	-0.283756
10038.000000	-0.288427
10039.000000	-0.289876
10040.000000	-0.292131
10041.000000	-0.296157
10042.000000	-0.297606
10043.000000	-0.300666
10044.000000	-0.301955
10045.000000	-0.306142
10046.000000	-0.306786
10047.000000	-0.310007
10048.000000	-0.311778
10049.000000	-0.312906
10050.000000	-0.314194
10051.000000	-0.313389
10052.000000	-0.316449
10053.000000	-0.317415
10054.000000	-0.319348
10055.000000	-0.318381
10056.000000	-0.318703
10057.000000	-0.319026
10058.000000	-0.319992
10059.000000	-0.319509
10060.000000	-0.318542
10061.000000	-0.318059
10062.000000	-0.318381
10063.000000	-0.319831
10064.000000	-0.319348
10065.000000	-0.318703
10066.000000	-0.319026
10067.000000	-0.319992
10068.000000	-0.319670
10069.000000	-0.319831
10070.000000	-0.318703
10071.000000	-0.317415
10072.000000	-0.318703
10073.000000	-0.319992
10074.000000	-0.318865
10075.000000	-0.319509
10076.000000	-0.317576
10077.000000	-0.318381
10078.000000	-0.319831
10079.000000	-0.319348
10080.000000	-0.318542
10081.000000	-0.316610
10082.000000	2.241947
10083.000000	2.939607
10084.000000	3.066191
10085.000000	3.103877
10086.000000	3.115150
10087.000000	3.151869
10088.000000	3.144944
10089.000000	3.147199
10090.000000	3.116922
10091.000000	3.130611
10092.000000	3.109352
10093.000000	3.114506
10094.000000	3.113701
10095.000000	3.103393
10096.000000	3.086161
10097.000000	3.086000
10098.000000	3.052502
10099.000000	3.061521
10100.000000	3.063776
10101.000000	3.059105
10102.000000	3.046865
10103.000000	3.042034
10104.000000	3.039135
10105.000000	3.037525
10106.000000	3.027540
10107.000000	3.030922
10108.000000	3.022064
10109.000000	3.007086
10110.000000	3.004671
10111.000000	3.003704
10112.000000	2.989532
10113.000000	2.985506
10114.000000	2.977292
10115.000000	2.972944
10116.000000	2.973910
10117.000000	2.962637
10118.000000	2.951686
10119.000000	2.945083
10120.000000	2.950397
10121.000000	2.938319
10122.000000	2.915128
10123.000000	2.925435
10124.000000	2.928495
10125.000000	2.919637
10126.000000	2.918188
10127.000000	2.908847
10128.000000	2.913517
10129.000000	2.906431
10130.000000	2.910618
10131.000000	2.902405
10132.000000	2.902727
10133.000000	2.903210
10134.000000	2.891776
10135.000000	2.881308
10136.000000	2.876798
10137.000000	2.877281
10138.000000	2.877442
10139.000000	2.860210
10140.000000	2.860049
10141.000000	2.854574
10142.000000	2.847004
10143.000000	2.834443
10144.000000	2.833476
10145.000000	2.836536
10146.000000	2.835731
10147.000000	2.842495
10148.000000	2.838147
10149.000000	2.834926
10150.000000	2.821881
10151.000000	2.810607
10152.000000	2.802233
10153.000000	2.803843
10154.000000	2.802555
10155.000000	2.794503
10156.000000	2.791765
10157.000000	2.788383
10158.000000	2.781297
10159.000000	2.771151
10160.000000	2.751986
10161.000000	2.765836
10162.000000	2.770345
10163.000000	2.765514
10164.000000	2.761649
10165.000000	2.757461
10166.000000	2.763581
10167.000000	2.758428
10168.000000	2.758267
10169.000000	2.751181
10170.000000	2.745222
10171.000000	2.735237
10172.000000	2.736525
10173.000000	2.728956
10174.000000	2.728312
10175.000000	2.721870
10176.000000	2.715750
10177.000000	2.708664
10178.000000	2.707859
10179.000000	2.720259
10180.000000	2.724447
10181.000000	2.710274
10182.000000	2.697713
10183.000000	2.693686
10184.000000	2.678548
10185.000000	2.686761
10186.000000	2.677743
10187.000000	2.671623
10188.000000	2.669690
10189.000000	2.664376
10190.000000	2.656967
10191.000000	2.635548
10192.000000	2.646016
10193.000000	2.649559
10194.000000	2.641990
10195.000000	2.655196
10196.000000	2.651331
10197.000000	2.648915
10198.000000	2.647788
10199.000000	2.642634
10200.000000	2.633776
10201.000000	2.630233
10202.000000	2.629428
10203.000000	2.620732
10204.000000	2.612035
10205.000000	2.614129
10206.000000	2.606076
10207.000000	2.598829
10208.000000	2.594803
10209.000000	2.610747
10210.000000	2.604144
10211.000000	2.600117
10212.000000	2.588683
10213.000000	2.582563
10214.000000	2.571612
10215.000000	2.572739
10216.000000	2.565814
10217.000000	2.562110
10218.000000	2.559855
10219.000000	2.557923
10220.000000	2.538275
10221.000000	2.525230
10222.000000	2.537148
10223.000000	2.541657
10224.000000	2.540207
10225.000000	2.537148
10226.000000	2.534249
10227.000000	2.533121
10228.000000	2.532316
10229.000000	2.534732
10230.000000	2.525874
10231.000000	2.513635
10232.000000	2.514118
10233.000000	2.512507
10234.000000	2.494148
10235.000000	2.497530
10236.000000	2.493020
10237.000000	2.494792
10238.000000	2.496241
10239.000000	2.497691
10240.000000	2.493343
10241.000000	2.480942
10242.000000	2.478365
10243.000000	2.464032
10244.000000	2.469830
10245.000000	2.460006
10246.000000	2.457590
10247.000000	2.455818
10248.000000	2.454852
10249.000000	2.431178
10250.000000	2.422965
10251.000000	2.418133
10252.000000	2.430051
10253.000000	2.433111
10254.000000	2.433916
10255.000000	2.435687
10256.000000	2.424736
10257.000000	2.428440
10258.000000	2.427635
10259.000000	2.415073
10260.000000	2.407021
10261.000000	2.408309
10262.000000	2.401545
10263.000000	2.389789
10264.000000	2.395747
10265.000000	2.388339
10266.000000	2.390272
10267.000000	2.387534
10268.000000	2.383347
10269.000000	2.381414
10270.000000	2.373684
10271.000000	2.371107
10272.000000	2.361766
10273.000000	2.359351
10274.000000	2.352426
10275.000000	2.350976
10276.000000	2.343246
10277.000000	2.345662
10278.000000	2.326658
10279.000000	2.316512
10280.000000	2.324725
10281.000000	2.319894
10282.000000	2.325692
10283.000000	2.332939
10284.000000	2.322954
10285.000000	2.316512
10286.000000	2.322310
10287.000000	2.302984
10288.000000	2.310392
10289.000000	2.296703
10290.000000	2.298475
10291.000000	2.284946
10292.000000	2.281887
10293.000000	2.278827
10294.000000	2.276894
10295.000000	2.279149
10296.000000	2.278988
10297.000000	2.275445
10298.000000	2.263527
10299.000000	2.263688
10300.000000	2.257568
10301.000000	2.254347
10302.000000	2.252737
10303.000000	2.240819
10304.000000	2.240658
10305.000000	2.237115
10306.000000	2.227452
10307.000000	2.217790
10308.000000	2.209093
10309.000000	2.209093
10310.000000	2.210381
10311.000000	2.223909
10312.000000	2.218917
10313.000000	2.210703
10314.000000	2.201846
10315.000000	2.197981
10316.000000	2.192666
10317.000000	2.185741
10318.000000	2.182842
10319.000000	2.183970
10320.000000	2.172535
10321.000000	2.164966
10322.000000	2.164322
10323.000000	2.165127
10324.000000	2.167382
10325.000000	2.165610
10326.000000	2.156108
10327.000000	2.150311
10328.000000	2.152243
10329.000000	2.143224
10330.000000	2.137266
10331.000000	2.135011
10332.000000	2.129857
10333.000000	2.128891
10334.000000	2.117296
10335.000000	2.116974
10336.000000	2.104734
10337.000000	2.102318
10338.000000	2.100386
10339.000000	2.101513
10340.000000	2.105539
10341.000000	2.095393
10342.000000	2.091689
10343.000000	2.092655
10344.000000	2.077839
10345.000000	2.075745
10346.000000	2.068820
10347.000000	2.068015
10348.000000	2.059641
10349.000000	2.057708
10350.000000	2.044663
10351.000000	2.045146
10352.000000	2.048045
10353.000000	2.044824
10354.000000	2.043858
10355.000000	2.033551
10356.000000	2.033068
10357.000000	2.033068
10358.000000	2.027109
10359.000000	2.022600
10360.000000	2.014547
10361.000000	2.011165
10362.000000	2.007139
10363.000000	2.003596
10364.000000	1.995222
10365.000000	1.984109
10366.000000	1.980566
10367.000000	1.978956
10368.000000	1.991195
10369.000000	1.986203
10370.000000	1.972031
10371.000000	1.969615
10372.000000	1.963334
10373.000000	1.956892
10374.000000	1.958342
10375.000000	1.945458
10376.000000	1.939499
10377.000000	1.934346
10378.000000	1.934829
10379.000000	1.921784
10380.000000	1.925810
10381.000000	1.925971
10382.000000	1.920818
10383.000000	1.913248
10384.000000	1.911316
10385.000000	1.909544
10386.000000	1.905196
10387.000000	1.899076
10388.000000	1.895855
10389.000000	1.884904
10390.000000	1.886514
10391.000000	1.877496
10392.000000	1.873792
10393.000000	1.871537
10394.000000	1.860425
10395.000000	1.851245
10396.000000	1.859781
10397.000000	1.863002
10398.000000	1.862518
10399.000000	1.846092
10400.000000	1.835946
10401.000000	1.828054
10402.000000	1.828859
10403.000000	1.820968
10404.000000	1.820646
10405.000000	1.808729
10406.000000	1.806152
10407.000000	1.794556
10408.000000	1.786665
10409.000000	1.790047
10410.000000	1.792302
10411.000000	1.787148
10412.000000	1.780223
10413.000000	1.779579
10414.000000	1.777002
10415.000000	1.775714
10416.000000	1.765890
10417.000000	1.762991
10418.000000	1.755261
10419.000000	1.749624
10420.000000	1.744148
10421.000000	1.740122
10422.000000	1.734002
10423.000000	1.729171
10424.000000	1.720152
10425.000000	1.722085
10426.000000	1.724501
10427.000000	1.715965
10428.000000	1.713066
10429.000000	1.700988
10430.000000	1.695351
10431.000000	1.695029
10432.000000	1.688426
10433.000000	1.680696
10434.000000	1.679729
10435.000000	1.668295
10436.000000	1.658793
10437.000000	1.652512
10438.000000	1.652835
10439.000000	1.658149
10440.000000	1.651707
10441.000000	1.643172
10442.000000	1.645265
10443.000000	1.638340
10444.000000	1.634797
10445.000000	1.630932
10446.000000	1.627550
10447.000000	1.611767
10448.000000	1.615472
10449.000000	1.606936
10450.000000	1.601460
10451.000000	1.593408
10452.000000	1.590509
10453.000000	1.590992
10454.000000	1.582940
10455.000000	1.585839
10456.000000	1.575854
10457.000000	1.571022
10458.000000	1.565386
10459.000000	1.555562
10460.000000	1.556850
10461.000000	1.547026
10462.000000	1.540101
10463.000000	1.534465
10464.000000	1.526251
10465.000000	1.518682
10466.000000	1.513529
10467.000000	1.508697
10468.000000	1.510469
10469.000000	1.511113
10470.000000	1.508858
10471.000000	1.501450
10472.000000	1.496458
10473.000000	1.496458
10474.000000	1.486473
10475.000000	1.481480
10476.000000	1.470207
10477.000000	1.472784
10478.000000	1.462960
10479.000000	1.456196
10480.000000	1.452331
10481.000000	1.452170
10482.000000	1.444439
10483.000000	1.440413
10484.000000	1.442990
10485.000000	1.433649
10486.000000	1.431072
10487.000000	1.425758
10488.000000	1.414323
10489.000000	1.409975
10490.000000	1.405949
10491.000000	1.401279
10492.000000	1.391294
10493.000000	1.383080
10494.000000	1.377283
10495.000000	1.374062
10496.000000	1.367137
10497.000000	1.366976
10498.000000	1.369552
10499.000000	1.364721
10500.000000	1.356830
10501.000000	1.356669
10502.000000	1.352642
10503.000000	1.339920
10504.000000	1.338470
10505.000000	1.327519
10506.000000	1.328002
10507.000000	1.317212
10508.000000	1.315279
10509.000000	1.308676
10510.000000	1.303684
10511.000000	1.299819
10512.000000	1.300624
10513.000000	1.298047
10514.000000	1.292894
10515.000000	1.286935
10516.000000	1.278239
10517.000000	1.275823
10518.000000	1.269864
10519.000000	1.266160
10520.000000	1.260684
10521.000000	1.250377
10522.000000	1.247640
10523.000000	1.239265
10524.000000	1.233467
10525.000000	1.227670
10526.000000	1.224449
10527.000000	1.226703
10528.000000	1.226864
10529.000000	1.218973
10530.000000	1.217202
10531.000000	1.210599
10532.000000	1.202063
10533.000000	1.200775
10534.000000	1.189824
10535.000000	1.189340
10536.000000	1.189824
10537.000000	1.179839
10538.000000	1.176779
10539.000000	1.168726
10540.000000	1.166794
10541.000000	1.162123
10542.000000	1.163412
10543.000000	1.155198
10544.000000	1.154071
10545.000000	1.151011
10546.000000	1.145697
10547.000000	1.141348
10548.000000	1.135712
10549.000000	1.131686
10550.000000	1.127498
10551.000000	1.117836
10552.000000	1.112199
10553.000000	1.111394
10554.000000	1.102214
10555.000000	1.098993
10556.000000	1.101248
10557.000000	1.103019
10558.000000	1.095289
10559.000000	1.092712
10560.000000	1.089330
10561.000000	1.080150
10562.000000	1.077413
10563.000000	1.071132
10564.000000	1.069199
10565.000000	1.066461
10566.000000	1.062918
10567.000000	1.059214
10568.000000	1.054705
10569.000000	1.050196
10570.000000	1.050840
10571.000000	1.045686
10572.000000	1.045847
10573.000000	1.041338
10574.000000	1.040855
10575.000000	1.034091
10576.000000	1.029743
10577.000000	1.028938
10578.000000	1.025394
10579.000000	1.020241
10580.000000	1.016859
10581.000000	1.005425
10582.000000	1.005103
10583.000000	1.005103
10584.000000	1.001559
10585.000000	0.998500
10586.000000	1.001237
10587.000000	1.000110
10588.000000	0.996406
10589.000000	0.992219
10590.000000	0.990286
10591.000000	0.984166
10592.000000	0.981107
10593.000000	0.976436
10594.000000	0.973859
10595.000000	0.976436
10596.000000	0.969350
10597.000000	0.965968
10598.000000	0.962908
10599.000000	0.964358
10600.000000	0.964197
10601.000000	0.961298
10602.000000	0.959848
10603.000000	0.956305
10604.000000	0.953245
10605.000000	0.952762
10606.000000	0.950669
10607.000000	0.948575
10608.000000	0.947770
10609.000000	0.945837
10610.000000	0.942455
10611.000000	0.936980
10612.000000	0.934403
10613.000000	0.933437
10614.000000	0.931343
10615.000000	0.927156
10616.000000	0.934886
10617.000000	0.934242
10618.000000	0.930860
10619.000000	0.929894
10620.000000	0.927317
10621.000000	0.922163
10622.000000	0.923130
10623.000000	0.919587
10624.000000	0.917171
10625.000000	0.914111
10626.000000	0.915560
10627.000000	0.911856
10628.000000	0.909118
10629.000000	0.910890
10630.000000	0.912823
10631.000000	0.913306
10632.000000	0.910568
10633.000000	0.910246
10634.000000	0.906542
10635.000000	0.909763
10636.000000	0.906059
10637.000000	0.907025
10638.000000	0.904770
10639.000000	0.902032
10640.000000	0.899617
10641.000000	0.895913
10642.000000	0.896396
10643.000000	0.896235
10644.000000	0.894624
10645.000000	0.899778
10646.000000	0.900583
10647.000000	0.899134
10648.000000	0.897523
10649.000000	0.897040
10650.000000	0.894946
10651.000000	0.892370
10652.000000	0.891725
10653.000000	0.892047
10654.000000	0.890115
10655.000000	0.888182
10656.000000	0.888827
10657.000000	0.885767
10658.000000	0.887538
10659.000000	0.886250
10660.000000	0.888343
10661.000000	0.891242
10662.000000	0.889310
10663.000000	0.889310
10664.000000	0.886894
10665.000000	0.886894
10666.000000	0.888021
10667.000000	0.888021
10668.000000	0.884800
10669.000000	0.887377
10670.000000	0.882385
10671.000000	0.882385
10672.000000	0.884639
10673.000000	0.881579
10674.000000	0.879325
10675.000000	0.882546
10676.000000	0.885606
10677.000000	0.885445
10678.000000	0.885283
10679.000000	0.886250
10680.000000	0.884156
10681.000000	0.881096
10682.000000	0.884800
10683.000000	0.879969
10684.000000	0.876426
10685.000000	0.878681
10686.000000	0.876909
10687.000000	0.877875
10688.000000	0.874493
10689.000000	0.876748
10690.000000	0.882707
10691.000000	0.887216
10692.000000	0.882546
10693.000000	0.882707
10694.000000	0.881257
10695.000000	0.880613
10696.000000	0.881096
10697.000000	0.880452
10698.000000	0.877392
10699.000000	0.880130
10700.000000	0.876265
10701.000000	0.876265
10702.000000	0.869501
10703.000000	0.876748
10704.000000	0.876909
10705.000000	0.879969
10706.000000	0.879647
10707.000000	0.879003
10708.000000	0.877553
10709.000000	0.878358
10710.000000	0.879164
10711.000000	0.876909
10712.000000	0.876748
10713.000000	0.875299
10714.000000	0.873205
10715.000000	0.873044
10716.000000	0.870789
10717.000000	0.870306
10718.000000	0.864831
10719.000000	0.869984
10720.000000	0.868535
10721.000000	0.872239
10722.000000	0.877231
10723.000000	0.873205
10724.000000	0.871917
10725.000000	0.869018
10726.000000	0.871756
